,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
164,DMARC,['DMARC'],A technical specification created by a group of organizations that want to help reduce the potential for email-based abuse,mx,1589929200000,1636268400000,no,http://www.dmarc.org,
165,Plesk,,Parallels Plesk SiteBuilder is a scalable web application designed to create and manage websites.,cms,1591052400000,1633158000000,no,http://www.parallels.com/au/products/plesk/sitebuilder/,
166,Fireblade,['Fraud Prevention'],A behavioral and reputation based security solution. ,analytics,1591052400000,1633158000000,yes,http://fireblade.com,
167,es6 promise,,A polyfill for ES6-style Promises.,javascript,1595026800000,1636268400000,no,https://github.com/stefanpenner/es6-promise,
168,Cloudflare JS,,Loads content from Cloudflare CDN.,cdn,1599289200000,1636268400000,no,https://cloudflare.com,
169,Dynatrace,['Application Performance'],"Dynatrace provides software intelligence for enterprise cloud ecosystems. Dynatrace is an AI-powered, full stack and automated monitoring and analytics solution that provides insights into users, transactions, applications, and hybrid multi-cloud environments.",analytics,1599980400000,1599980400000,yes,http://www.dynatrace.com,
170,Organization Schema,['Schema'],"Organization i.e. school, NGO, Corporation.",framework,1606118400000,1636268400000,no,https://schema.org/Organization,
171,Highwinds CDN,['Edge Delivery Network'],CDN built to meet the delivery needs of even the largest media and entertainment companies.,cdns,1610697600000,1636268400000,yes,http://www.highwinds.com,
172,Babel,['Framework'],Babel is a JavaScript compiler.,javascript,1616223600000,1626159600000,no,https://babeljs.io/,
173,core-js,['Framework'],Modular standard library for JavaScript.,javascript,1616223600000,1635145200000,no,https://github.com/zloirock/core-js,
174,LetsEncrypt,['Root Authority'],Let’s Encrypt is a free open Certificate Authority.,ssl,1616540400000,1635145200000,no,https://letsencrypt.org,
175,StackPath,,"Accelerates websites, apps, APIs, streams and downloads.",cdn,1624690800000,1636268400000,no,https://stackpath.com,
